id,text,label
37973,រីករាយថ្ងៃបុណ្យម្ដាយដល់អ្នកម្ដាយទាំងអស់នៅក្នុង Twitterville!,POS
37974, lol ធ្ងន់ធ្ងរ។ បរាជ័យ។ ::ដកដង្ហើមធំ::,NEG
37975, គួរឲ្យស្រលាញ់ប៉ុណ្ណា,POS
37976,សូមអរគុណ! ខ្ញុំសូមកោតសរសើរចំពោះវា។,POS
37977, ខ្ញុំមិនធ្លាប់ទៅទីក្រុង Prague ទេ ប៉ុន្តែប្រសិនបើខ្ញុំមានលុយ វានឹងស្ថិតនៅក្នុងទីក្រុងទាំង 10 ដំបូងដែលខ្ញុំទៅលេង,POS
37978, មើលទៅមិនល្អទេ យើងត្រូវទៅដុតចង្កៀងខ្លះ,NEG
37979,សម្រាប់ហេតុផលមួយចំនួន Corona Light មានរសជាតិឆ្ងាញ់ជាងពេលខ្ញុំនៅជាមួយអ្នកជាងពេលដែលខ្ញុំនៅម្នាក់ឯង។ http://twitpic.com/67wa0,POS
37980, ខ្ញុំនឹងត្រូវរង់ចាំតំណភ្ជាប់ YouTube,NEU
37981,ខ្ញុំសូមជូនពរឱ្យខ្ញុំអាច **** គ្រាន់តែអំពីរាល់ **** នៅលើពិភពលោក ... IMA NYMPH,NEG
37982, http://twitpic.com/45r61 - រឿងដ៏សោកសៅបំផុតដែលខ្ញុំបានឃើញមួយរយៈ,NEG
37983, ក៏ទើបតែនិយាយជាមួយខ្ញុំ <3... ï¿½tearï¿½,POS
37984,ដូច្នេះ ខ្សែក/ក្រវិល​ដែល​ផ្គូផ្គង​ត្បូង​ពេជ្រ​សំណាង​របស់​ខ្ញុំ​មិន​សំណាង​ប៉ុន្មាន​ទេ។ បាត់ក្រវិលមួយ។ ឥឡូវនេះខ្សែសង្វាក់បានបែកនៅលើខ្សែ,POS
37985,_com អូហូ យល់ហើយ។ វាជា 8830 ខ្ញុំគិតថាខ្ញុំនឹក Pistons ខ្ញុំពិតជាសង្ឃឹមថា Joe D ចំអិនអ្វីដែលធំ!,NEU
37986,មានកុំព្យូទ័រយួរដៃរបស់នាង ទូរសព្ទដៃរបស់នាង ឆ្មារបស់នាង តន្ត្រីរបស់នាង ហើយម្តាយរបស់នាងធ្វើអាហារពេលព្រឹករបស់នាង! ស្នេហាសម្រាប់អ្នកគឺអញ្ចឹង!,NEU
37987, ហាហាហា ម៉េចក៏វាយខ្ញុំយ៉ាងនេះ?! ហាហាហា THE BANGGG,NEG
37988,ងាយស្រួលប្រើ ហើយវាមានប្រសិទ្ធភាពក្នុងការតាមដានខ្ញុំ។,POS
37989,ត្រូវការសេវាកម្មបញ្ចូលសំឡេង Google ដើម្បីបន្ថែមកិច្ចការ,NEU
37990,អាហារថ្ងៃត្រង់នៅក្នុងព្រៃ ... របស់វាខ្លាំងណាស់។ fpu ស្លាប់ណាស់។,NEU
37991,ជំរាបសួរ.. ខ្ញុំមិនបាន tweetin ពេញមួយថ្ងៃទេព្រោះខ្ញុំមានការផ្លាស់ប្តូរ 2 លើកន្លែងថ្មី 2 ។ (ហត់នឿយ និងឈឺ),NEG
37992, នឹងក្លាយជា DJ របស់អ្នកមួយរយៈ! ចូលប្រសិនបើអ្នកចង់បាន www.soompiradio.com,NEU
37993,ថ្ងៃនេះធ្វើការម្តងទៀត តែស្អែកទៅជប់លៀង! យាយ!,POS
37994,ធាតុក្រាហ្វិកមិនឆ្លើយតប.. ភ្លាមៗនោះអ្នកចង់គូសធាតុមួយ។ ធាតុជាច្រើនទៀតដែលត្រូវបានចុច,NEU
37995,"ខ្ញុំពិតជាចូលចិត្តកម្មវិធីនេះ ជួយខ្ញុំច្រើនក្នុងការគ្រប់គ្រងពេលវេលារបស់ខ្ញុំប្រកបដោយប្រសិទ្ធភាព ដើម្បីទទួលបានអត្ថប្រយោជន៍ច្រើនបំផុតពីមួយថ្ងៃរបស់ខ្ញុំ ប៉ុន្តែចាប់តាំងពីខ្ញុំបានអាប់ដេតវាមក វាចាប់ផ្តើមដំណើរការ វាងាយស្រួលណាស់ក្នុងការផ្លាស់ទីប្លុកទម្លាប់ជុំវិញ ហើយឥឡូវនេះវាជា កំណត់ពេលក្រោយ វាជាពេលវេលាផ្ទាល់ខ្លួន ឬ 00x ធម្មតា ដែលកំពុងខឹងសម្បារ។ ហើយកម្មវិធីក៏ថយចុះគួរឱ្យកត់សម្គាល់ បន្ទាប់ពីការអាប់ដេត។",NEG
37996,ថ្ងៃនេះធ្វើការយ៉ាងយូរ... សង្ឃឹមថាខ្ញុំអាចបង្កើតគន្លឹះល្អៗបានខ្លះ,POS
37997,មើលការរត់ ក្មេងធាត់រត់... ហាសហា កំប្លែងណាស់។,POS
37998,"ស្រលាញ់វា ទិញបុព្វលាភ។ ប៉ុន្តែ​ត្រូវ​ការ​ជម្រើស​មួយ​ក្នុង​ការ​កំណត់​ពេល​ភារកិច្ច​ដែល​កើត​ឡើង​ជា​ថ្មី​ដូច​ជា ""នាំ​ម៉ាក់​ទៅ​ផ្សារ​នៅ​ថ្ងៃ​អាទិត្យ​ដំបូង​នៃ​រាល់​ខែ​នៅ​ម៉ោង 11 ព្រឹក""។",POS
37999,ទទួលបានធាតុជាច្រើននៃការណាត់ជួបដូចគ្នា! បញ្ហាគឺជាមួយ Outlook និង Exchange 360 កើតឡើងជាមួយប្រតិទិនផ្សេងទៀតផងដែរ។,NEG
38000,ធ្វើឱ្យខ្ញុំផ្លាស់ទីនៅពេលខ្ញុំទទួលបានការរំលឹក,NEU
38001, ខ្ញុំសុំទោសដែលអ្នកមិនមានថ្ងៃល្អបំផុត - ទាំងខ្ញុំក៏មិនមែនជាអ្នកធ្វើការនៅយប់នេះ??,NEG
38002, ហាហា បាទ ខ្ញុំ​គិត​ថា​វា​ជា​រឿង​ទាំង​ពីរ,NEU
38003,ចូលចិត្តវារហូតដល់ពួកគេបានបន្ថែមការផ្សាយពាណិជ្ជកម្មតុក្កតា។ អ្នក​នឹង​នៅ​ជាមួយ​អតិថិជន ហើយ​ហ្គេម​វីដេអូ​នឹង​មក​ដល់​ពេល​អ្នក​កំពុង​កំណត់​ពេល​ណាត់​ជួប​របស់​ពួកគេ។ ធ្វើឱ្យយើងមើលទៅគ្មានវិជ្ជាជីវៈ។,NEG
38004,ជានារីដែលមានសំណាងជាងគេលើលោក <3,POS
38005,ព្រឹក ;ថ្ងៃកីឡាថ្ងៃនេះ ហើយខ្ញុំត្រូវរត់ប្រណាំងបីជើងជាមួយ ; លោក Pettigrew បាន​និយាយ​ថា ខ្ញុំ​មិន​ឮ​ខ្លាំង​ដើម្បី​នាំ​នាង​ឡើង​,NEU
38006,មានអ្នកតាមដាន 38 នាក់ឥឡូវនេះ!,NEU
38007,ស្មាន​ថា​មាន​រឿង​អ្វី​កើត​ឡើង​ចំពោះ​គូទ​របស់​ខ្ញុំ​ម្សិលមិញ? បាទ - ម្រាមដៃ Annas បានមកលេង... ហើយខ្ញុំមិនបាននិយាយអ្វីអំពីវាទេ។,NEU
38008, Aww ប្រហែលជាខ្ញុំធ្វើឱ្យនាងឈឺចាប់។,NEG
38009, ស្អប់​ពេល​វា​កើត​ឡើង! ការប្រណាំងដើម្បីលុប MS គឺនៅសប្តាហ៍នេះ។ តើអ្នកទៅទេ?,NEG
38010, មានកូលេស្តេរ៉ុលល្អ។ មិនមានដុំសាច់ល្អទេ។,NEU
38011, ខ្ញុំពិតជាមិនទាន់បានព្យួរស្លាកសញ្ញាទាំងនេះទេ?,NEU
38012, ខ្ញុំ​មិន​មាន​អារម្មណ៍​រំភើប​ខ្លាំង​ទេ​នៅ​ថ្ងៃ​នេះ... ខ្ញុំ​ត្រូវ​បាន​គេ​ប្រគំ​តន្ត្រី B`ham យប់​នេះ!,NEG
38013,ការងារល្អបំផុតនៅលើពិភពលោក & បាទ នៅប្រទេសអូស្ត្រាលី http://tinyurl.com/clxl4l,POS
38014,នៅតាមផ្លូវទៅ CP.. មានការងារនៅទីនោះ។,NEU
38015,លាអាហារពេលល្ងាចជាមួយគីមមី។ លើកចុងក្រោយ ខ្ញុំនឹងឃើញនាងបន្តិចទៀត។,NEG
38016, មិន​មែន​ជា​អ្នក​គាំទ្រ​របស់ Bulmers ទេ ប៉ុន្តែ Magners pear គឺ​អស្ចារ្យ​ណាស់ ខ្ញុំ​ចង់​បាន​កូន​ឆ្កែ​ដែល​មាន​ពណ៌​ខៀវ​ខ្ចី! #ប្រញាប់ឡើង #ថ្នាក់ថ្នម #អគុណ!,POS
38017,ទម្រង់ដ៏អស្ចារ្យ និងការតាមដាន។ £7 ហាក់បីដូចជាហួសហេតុសម្រាប់មុខងារអាប់ដេតដើម្បីប្រើជាធាតុក្រាហ្វិក... ផងដែរ មនុស្សមានទម្រង់នៃភាពខាងវិញ្ញាណជាជាងសាសនា៖ តើវាមិនអាចឆ្លុះបញ្ចាំងនៅក្នុងកម្មវិធីផងដែរសម្រាប់ការរួមបញ្ចូលដែរឬទេ? ការដកមតិយោបល់វេទិកាចេញជាជម្រើសដ៏ល្អ៖ ការរំខានដែលមិនចាំបាច់។,NEU
38018,ទើប​ត្រឡប់​មក​ពី​រត់​បាន​៥​គីឡូ​ម៉ែត្រ! វាពិតជាល្អណាស់!,POS
38019, ខ្ញុំក៏គ្មាននរណាម្នាក់ចូលចិត្តចម្លើយរបស់ខ្ញុំចំពោះជីវិតកាលពីយប់មិញដែរ pshh,NEG
38020, ខ្ញុំ​អត់​បាន​ជជែក​ទេ! . អូ។ ដល់ពេលញ៉ាំ praline ។,NEG
38021,ទើបតែត្រលប់ពីក្វាន់តាន សប្បាយខ្លាំងណាស់,POS
38022,ធុញនឹងការងារ គួរឱ្យអស់សំណើចណាស់ ហើយថ្ងៃសៅរ៍របស់ខ្ញុំនឹងបឺតជាមួយថ្នាក់នៅពេលព្រឹក,NEG
38023,នៅកណ្តាល,NEU
38024, yaaaaaay ខ្ញុំបានឃើញអ្នកផងដែរទន្ទឹងរង់ចាំ cupcakes និងភាពសប្បាយរីករាយ។,POS
38025,មើលរឿងតុក្កតា......,NEU
38026,ខ្ញុំ​បាន​ប្រើ​កម្មវិធី​នេះ​អស់​ជាច្រើន​ឆ្នាំ ហើយ​ស្រលាញ់​វា ប៉ុន្តែ​កំណែ​ចុងក្រោយ​បំផុត​កំពុង​បូម​ថ្ម​របស់​ខ្ញុំ។ វា​ជា​ការ​ខកចិត្ត​ខ្លាំង​ណាស់​។,NEU
38027,ខ្ញុំត្រជាក់រាល់ពេលដែលខ្ញុំហោះហើរទៅកន្លែងណាមួយលើសពី 6 ម៉ោងកាលពីឆ្នាំមុន។ សង្ឃឹម​ថា​នឹង​ត្រលប់​មក​លេង​អាង​ហែល​ទឹក​វិញ​នៅ​សប្ដាហ៍​ក្រោយ។,NEU
38028,.. ប៉ុន្តែតើខ្ញុំនិយាយអំពីការចំណាយពេលជាមួយ bffs ពីរនាក់ .. វាពិតជាមានតម្លៃណាស់។,POS
38029,មានថ្ងៃអាក្រក់,NEG
38030,ដកផ្កាយចេញព្រោះគ្មានជម្រើសអូស។ វាពិតជាអាក្រក់ណាស់ សុំទោសដែលបានឃើញនោះ។ សូមត្រលប់ទៅការរចនាពីមុនរបស់អ្នកវិញ។,NEU
38031,ខ្ញុំ​បន្ត​ក្អក​ឈឺ​ពោះ,NEU
38032,_xo អូហើយខ្ញុំស្គាល់ brody និង erin,NEU
38033,អ្វីដែលជាថ្ងៃសៅរ៍ដ៏អស្ចារ្យ,POS
38034, ហេតើគោលបំណងរបស់អ្នក? យើងគួរតែជជែក,NEU
38035,ងាយស្រួលប្រើ ប៉ុន្តែខ្វះមុខងារចាំបាច់ ដើម្បីធ្វើឱ្យវាមានប្រយោជន៍។ ត្រូវការដើម្បីអាចទាញកិច្ចការឱ្យបានហ្មត់ចត់ទៅក្នុង My Day ដោយផ្អែកលើ 'ធ្វើម្តងទៀត' និង 'កាលបរិច្ឆេទផុតកំណត់' ជាជាងការបន្ថែមទៅ My Day,NEU
38036,ត្រូវការ៖ ធ្វើសមកាលកម្មកិច្ចការ។ ព្រឹត្តិការណ៍កូដពណ៌។ ហើយដើម្បីភាពល្អ 'បង្កើនល្បឿន! នេះគឺយឺតណាស់។,NEU
38037,@sketchbug Lebron ជាវីរបុរសស្រុកកំណើតសម្រាប់ខ្ញុំ lol ខ្ញុំស្រលាញ់ Lakers ប៉ុន្តែតោះទៅ Cavs lol,POS
38038,167 Brian 167 ដែលជា 1...6....7 អ្នកដើរតាមរាប់ពួកគេហើយយំ។ ហើយ​ពួកគេ​ទាំង​អស់​គ្នា​ដឹង​ហើយ​ថា​អ្នក​ណា​ជា​ម្ចាស់​ជើង​ឯក buzz នៅ​ពេល​នេះ។,NEU
38039, ខ្ញុំ​ធ្លាក់​ទឹក​ចិត្ត! ចង់ដឹងហើយថើបអ្នកទាំងអស់គ្នា,NEG
38040,ការបង្ហោះសារពីមុនម្តងទៀត- កុំរំខានជាមួយកំណែឥតគិតថ្លៃ ប្រសិនបើអ្នកមិនអាចបង់ថ្លៃបុព្វលាភ។ វាគ្រាន់តែជាសំបកមិនសមនឹងកន្លែងដែលត្រូវការ។,NEU
38041,"នេះជាព័ត៌មានជំនួយ។ ប្រសិនបើខ្ញុំបិទប្រតិទិន ខ្ញុំមិនគួរឃើញផ្ទាំងវានៅខាងក្រោមអេក្រង់របស់ខ្ញុំគ្រប់ពេលនោះទេ។ ហេតុអ្វីបានជាខ្ញុំត្រូវមើល ""ថ្ងៃឈប់សម្រាក"" សម្រាប់គណនីនីមួយៗនៅលើទូរសព្ទរបស់ខ្ញុំនៅខាងក្រោម។ ខ្ញុំនឹងលុបវាចោល។",NEG
38042, http://twitpic.com/4wh4d - LAUREN អស្ចារ្យណាស់.... ពីអ្វីដែលខ្ញុំឃើញនៅលើភ្នំ lol ហាក់បីដូចជាមិត្តដ៏ល្អម្នាក់ដែលមាន!!,POS
38043,យប់ដ៏អស្ចារ្យនៅក្នុងទីក្រុង,POS
38044, ខ្ញុំ​គិត​ថា​យើង​យល់​បាន​ច្រើន​ណាស់។ បានបន្ថែមប្រអប់មួយនៅក្នុងក្រុម Helsinki ដែលអ្នកអាចមើលឃើញ tweets,POS
38045,គ្រប់គ្នាត្រូវតែមើលរឿងនេះ... វាជា Snowball ដែលជាបក្សីរាំ ហើយគាត់នឹងបង្កើតថ្ងៃរបស់អ្នក... ខ្ញុំសន្យា! http://tinyurl.com/37wt5f,POS
38046,ខ្ញុំចង់មើលរឿង 'Keith' ជាមួយ JMcCartney នៅក្នុងវា! វាមើលទៅល្អណាស់។ ប៉ុន្តែ​គ្មាន​ហាង​វីដេអូ​ណា​មួយ​នៅ​ទីនេះ​យក​វា​ទេ។,NEU
38047,អរុណសួស្តីអ្នកទាំងអស់គ្នា! វាត្រលប់មកធ្វើការឱ្យខ្ញុំវិញហើយ ដូច្នេះនឹងមិនអាចជជែករហូតដល់យប់នេះបានទេ - ខ្ញុំសង្ឃឹមថាអ្នកទាំងអស់គ្នាមានថ្ងៃដ៏អស្ចារ្យ!,POS
38048,រៀបចំបានល្អណាស់ សាមញ្ញ គ្រាន់តែជាអ្វីដែលខ្ញុំកំពុងស្វែងរក ដើម្បីរក្សាកិច្ចការប្រចាំថ្ងៃរបស់ខ្ញុំឱ្យមានរបៀបរៀបរយ។,POS
38049, តើវាសម្រាប់អាហារពេលល្ងាចទេ? បរិមាណសម្រាប់អាហារពេលល្ងាចគឺធំជាងការនិយាយអាហារសម្រន់ពេលរសៀល។ កញ្ចប់សម្រាប់ថ្ងៃគឺល្អ,POS
38050,ខ្ញុំ​ចង់​ប្រៃ​ក្នុង​មាត់! ធុញនឹង pretzels ណាស់។,NEG
38051,ល្បិចពេក។ ស្មុគ្រស្មាញ..មិនមែនភ្លាមៗទេ..ប្រហែលជាមិនមែនជាអ្វីដែលខ្ញុំត្រូវការ...ខ្ញុំត្រូវការអ្វីដែលសាមញ្ញជាង..,NEU
38052,ចូល twitter `lurk` mode ដល់ពេលចាក់សោក្តារចុច គ្រាន់តែចាក់ស្រាវីស្គីអោយខ្ញុំ,NEU
38053, yeah hun វាជាយប់ដ៏ល្អ កជើងរបស់ខ្ញុំគឺកាន់តែច្រើន **** ឥឡូវនេះ tho,NEU
38054, ប្រសិនបើអ្នកមានន័យថា backround បន្ទាប់មក .. ការកំណត់> រចនា .. រមូរទៅបាតហើយចុចផ្លាស់ប្តូររូបភាពផ្ទៃខាងក្រោយ & នៅទីនោះ។,NEU
38055,ស្រាបៀរគឺជាលេសដ៏ល្អ។ មុន​នេះ​ខ្ញុំ​បែក​ញើស​ព្រះ​ដឹង​ថា​ប៉ុន្មាន! មិនទន្ទឹងរង់ចាំធ្វើការនៅថ្ងៃស្អែក,NEG
38056,ខ្ញុំ​មិន​មាន​អ្វី​ត្រូវ​ធ្វើ​ក្រៅ​ពី​ត្រូវ​ថ្ងៃ​ច័ន្ទ​ D : :[ :{ ]: }:,NEG
38057, ទេ ខ្ញុំមិនទៅ wknd នេះទេ សូមទោសដែលវាបានយកខ្ញុំជារៀងរហូតដើម្បីឆ្លើយតប ខ្ញុំទើបតែដឹងថា twitter មិនមែន txting ឱ្យខ្ញុំធ្វើបច្ចុប្បន្នភាពរបស់អ្នក!,NEG
38058,ការធ្លាក់ប្រទាលកន្ទុយក្រពើនៅក្នុងបេប៊ីធ្វើឱ្យខ្ញុំសោកសៅ.....ខ្ញុំចង់បានកិច្ចព្រមព្រៀងពិតប្រាកដ...ស្បែកជើងទាំងនេះមើលទៅថោកទាប។,NEG
38059,ចង់ឱប និងថើបពី Eric។ ផ្លូវឆ្ងាយពិតជាមានក្លិនស្អុយ,NEG
38060,ព្រះអាទិត្យមិនត្រជាក់ទេ។,NEG
38061,មេរៀនសំខាន់នៃប្រវត្តិសាស្ត្រគឺថា រដ្ឋគឺជាប៉ារ៉ាស៊ីតដែលតែងតែពង្រីករហូតដល់ពួកគេបំផ្លាញប្រជាជនម្ចាស់ផ្ទះរបស់ពួកគេ។ — Stefan Molyneux,NEG
38062,ខ្ញុំ​ប្រាប់​ខ្លួន​ឯង​ថា​ខ្ញុំ​មិន​យំ​ទេ ហើយ​ក្មេង​ម្នាក់​ដែល​អ្នក​រាល់​គ្នា​លេង​សើច​ពេញ​មួយ​ឆ្នាំ​បាន​និយាយ​ថា 'វា​ជា​ឆ្នាំ​ល្អ',NEU
38063,គំនិតដ៏អស្ចារ្យ។ អ្នកកំពុងធ្វើកិច្ចការ និងតាមដានទម្លាប់របស់អ្នក ហើយរីកចម្រើនកាន់តែសប្បាយ!,POS
38064,គ្រាប់រំកិលកម្មវិធីសម្រាប់ពុម្ពអក្សរពីធម្មតាទៅធំមិនដំណើរការទេ។ វាផ្តល់ជម្រើសពីរប៉ុណ្ណោះ៖ ធម្មតា និងធំ។ គ្រាប់រំកិលមិនរអិលឆ្លងកាត់ ហើយអនុញ្ញាតឱ្យអ្នកកំណត់ទំហំពុម្ពអក្សរផ្ទាល់ខ្លួនរបស់អ្នក។,NEG
38065,៖ ហ៊ឺម តំណខុស មិនអើពើធ្វីតរបស់ខ្ញុំ,NEG
38066,មានកាលបរិច្ឆេទជាមួយ bobby flay និង gut fieri ពីបណ្តាញអាហារ,NEU
38067,ទិវាមាតា,NEU
38068, គាត់គួរតែជា fluffette កិត្តិយស សក់គួរឱ្យស្រឡាញ់បែបនេះ (អ្វីដែលនៅសេសសល់),POS
38069,ខ្ញុំចូលចិត្តវា បើប្រៀបធៀបនឹងកម្មវិធីផ្សេងទៀតដូចជាវា។ ប៉ុន្តែខ្ញុំនឹកលក្ខណៈពិសេសដែលវីរភាពឈ្នះមាន ដែលអ្នកអាចតម្រៀបអ្វីដែលអ្នកត្រូវធ្វើដោយផ្អែកលើថ្ងៃ .. ដូច្នេះអ្នកអាចរៀបចំអ្វីដែលត្រូវធ្វើសម្រាប់ពេលអនាគត ខណៈដែលទម្លាប់វាទាំងអស់បង្ហាញក្នុងបញ្ជីមួយ ជំនួសឱ្យការបំបែកដោយកាលបរិច្ឆេទ,NEU
38070,ខ្ញុំទើបតែបានសាកល្បងកម្មវិធីនេះ ហើយខ្ញុំបានបង្ខំឱ្យទិញកំណែបុព្វលាភរួចហើយ។ ខ្ញុំ​គិត​ថា​កម្មវិធី​នេះ​មាន​សក្ដានុពល​ជា​ច្រើន សូម​បង្កើត UI សាមញ្ញ​ជាង​នេះ ដើម្បី​កុំ​ឱ្យ​យើង​មើល​ទៅ​តាម​បន្ទាត់​ពេលវេលា វា​មិន​មាន​អារម្មណ៍​រញ៉េរញ៉ៃ​ខ្លាំង​ពេក។ រូបរាងតិចតួចនឹងកាន់តែប្រសើរ។ ទន្ទឹងរង់ចាំការបន្ថែមទៅលើកម្មវិធី និងមុខងារដ៏អស្ចារ្យជាច្រើនទៀត។,POS
38071,ឮតាមរយៈចំការទំពាំងបាយជូរ ដែលយើងអាចឃើញអ្នកនៅជុំវិញថ្ងៃនេះ។ ទន្ទឹងរង់ចាំជួបអ្នក។,POS
38072, គ្មាន​ចាហួយ​ដែល​ផលិត​ទុក​ជា​មុន​ទេ ហើយ​វា​សម្រាប់​ខ្ញុំ និង bradie,NEU
38073,http://twitpic.com/4jgro - ខ្ញុំម្តងទៀត,NEU
38074,ខ្ញុំគិតថាខ្ញុំប្រហែលជាបានរកឃើញផ្ទះល្វែងបន្ទាប់របស់ខ្ញុំហើយ។ ការដួលរលំតែមួយ។,NEU
38075,កំពុងរង់ចាំអាហារ។,NEU
38076, តើខ្ញុំអាចមានលេខកូដផ្សព្វផ្សាយពីរបីទៅកម្មវិធី EA របស់អ្នកបានទេ? អរគុណច្រើន!,POS
38077, ជាការប្រសើរណាស់ អ្នកអាចបោះពុម្ព CY_K មិនមែន CYMK ទេ។,NEU
38078,កុំទុកចិត្តឧបករណ៍ថាមពលដែលដំណើរការដោយថ្មរបស់នរណាម្នាក់ផ្សេងទៀត នៅពេលអ្នកប្រញាប់,POS
38079,ជិតងូតទឹកហើយ។ បន្ទាប់មកមើលពីរបៀបដែលអាណាកំពុងធ្វើ,NEU
38080,_magician បាទ ឈប់ដកដង្ហើម ប៉ុន្តែវាមិនមែនជាបញ្ហាទេ។ ខ្ញុំកំពុងលេបថ្នាំដែលអាចបង្កឱ្យមានបញ្ហានេះ។ គេជួយច្រើនណាស់ មិនចង់ឈប់ទេ។,NEU
38081,ឧបករណ៍ដ៏ល្អមួយដើម្បីមើលអ្វីដែលកំពុងកើតឡើងនៅក្នុងថ្ងៃរបស់អ្នក។ ខ្ញុំបានភ្ជាប់ប្រតិទិនការងារ និងផ្ទាល់ខ្លួនទៅជាមួយ។ ប៊ូតុង​ដែល​អាច​ប្ដូរ​តាម​បំណង​គឺ​ជា​ការ​ប៉ះ​ដ៏​ល្អ​មួយ​ហើយ​អនុញ្ញាត​ឱ្យ​អ្នក​ធ្វើ​ឱ្យ​វា​ដំណើរការ​ដូច​ដែល​អ្នក​ចង់​ឱ្យ​វា​ធ្វើ។,POS
38082,ត្រូវការ​អ្វី​សម្រាប់​ការ​ឈឺក្បាល​ដ៏​ហួសចិត្ត​នេះ។,NEG
38083,យប់ដល់ - ពន្លឺរលត់នៅពេលអ្នកចាកចេញពីបន្ទប់ជជែក,NEU
38084,អីយ៉ា! ផ្អែម​ណាស់! រីករាយណាស់ដែលនាងនៅផ្ទះជាមួយអ្នកឥឡូវនេះ។ រីករាយថ្ងៃបុណ្យម្ដាយដល់អ្នក,POS
38085, ត្រជាក់ និងភ្លៀង,NEU
38086,ខ្ញុំទទួលបានស៊ីឌី Silverstein ថ្មី។ ហា។ អស្ចារ្យណាស់។ ខ្ញុំសូមផ្តល់អនុសាសន៍យ៉ាងខ្លាំង។,POS
38087, ស្តាប់ទៅសប្បាយ!,POS
38088,កម្មវិធីដ៏អស្ចារ្យ និងមានប្រយោជន៍។ ស្រឡាញ់វា។,POS
38089, ស្អែកនេះហើយ!!!!,NEU
38090,នៅក្នុងព័ត៌មានផ្សេងទៀត៖ ខ្ញុំចូលចិត្តក្រុមតន្រ្តីនេះ 'Lydia' និងបទចម្រៀងដែលងាយនឹងស្រក់ទឹកភ្នែក។ វាជាការស្តាប់ដ៏ល្អ,POS
38091,ធ្លាប់ល្អខ្លាំងណាស់ ថ្មីៗនេះខ្ញុំកំពុងជួបប្រទះការបាត់ខ្លួននៃព្រឹត្តិការណ៍ និងការប្តូរដោយចៃដន្យនៃប្រតិទិនដែលអាចមើលឃើញ។,NEU
38092,វាអាចជួយបាន ប៉ុន្តែខ្ញុំមិនអាចចូលប្រើគណនីបុព្វលាភបានទេ ទោះបីជាខ្ញុំមានឥណទានផ្ទុកគ្រប់គ្រាន់នៅក្នុងបណ្តាញទូរស័ព្ទរបស់ខ្ញុំក៏ដោយ។,NEU
38093,ទើបតែបានមើលរឿងមុនគេង! ស្រលាញ់ភាពយន្តហ្នឹង!,POS
38094,ធ្វើកំណែទម្រង់គណនី។ បូ,NEU
38095,"បានប្រមូលផ្តុំទម្លាប់ 5 ដែលមានរយៈពេល 17 ថ្ងៃ ហើយរាប់ (ឥឡូវនេះកំពុងប្រើកម្មវិធីផ្សេង។) កម្មវិធីដ៏គួរឱ្យអាណិតនេះដែលខ្ញុំបានបង់បុព្វលាភសម្រាប់ នឹងមិនធ្វើសមកាលកម្មទេ។ ""ពិនិត្យការតភ្ជាប់អ៊ីនធឺណិត"" រាល់ពេលខូច។ ខ្ញុំ​បាន​ចំណាយ​សម្រាប់​កម្មវិធី​ខូច​នេះ គួរឲ្យ​សោកស្ដាយ​ប្រហែល​ជា​ហួស​ថ្ងៃ​សង​ប្រាក់​វិញ​ហើយ!",NEG
38096,Gday... តើអ្នកដឹងទេថា NHibernate មានបញ្ហាជាមួយ COM Interop (VB6 <-> .Net Wrapper <-> .Net+NHibernate dll)? ខ្ញុំកំពុងឆ្កួត,NEU
38097, ខ្ញុំពិតជាប្រាថ្នាថាខ្ញុំអាចធ្វើបាន! 12 ម៉ោង។ ការបើកបរនឹងមិនកើតឡើងនៅចុងសប្តាហ៍នេះទេ។,POS
38098,🙄🙄🙄,NEG
38099,អង្គុយក្នុងឡាន។ អាយផត​របស់​ខ្ញុំ​ជិត​ស្លាប់​ហើយ ដូច្នេះ​ខ្ញុំ​នឹង​មិន​មាន​អ្វី​ត្រូវ​ធ្វើ។,NEU
38100, T ខ្ញុំធុញណាស់ពេលនេះ,NEG
38101,កម្មវិធីនេះពិតជាបានជួយខ្ញុំផ្តោតលើការងារសាលារបស់ខ្ញុំ។ ខណៈពេលនេះជាមួយនឹងស្ថានភាព e learning វាពិតជាអស្ចារ្យសម្រាប់ខ្ញុំ!,POS
38102, ច្បាស់ណាស់ ខ្ញុំជាកាតូលិក ប៉ុន្តែយល់ព្រមទាំងស្រុងជាមួយអ្នក។ ('ដូចគ្នានៅទីនេះ' គឺមិនច្បាស់លាស់) #tcot #hhrs,POS
38103, ខ្ញុំមិនឃើញទេ? តើ​អ្នក​ឃើញ​វា​ចុះ​បញ្ជី​នៅ​កន្លែង​ណា​ដែល​ខ្ញុំ​មិន​ដឹង,NEU
38104,ទោះបីជាបានផ្តល់សិទ្ធិចូលប្រើទាំងអស់ក៏ដោយ ក៏វាមិនដំណើរការដែរ។ ចង់​ប្រើ​កម្មវិធី​នេះ ប៉ុន្តែ​ធ្វើ​មិន​បាន​ព្រោះ​ដើមឈើ​មិន​ងាប់ ហើយ​វា​មិន​បាន​បញ្ឈប់​ខ្ញុំ​ពី​ការ​ប្រើ​កម្មវិធី​ផ្សេង​ទៀត​ទេ។ ដូច្នេះគោលបំណងត្រូវបានបរាជ័យ។ ការ​លុប​ចោល​ដោយ​សោកស្ដាយ។,NEG
